"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","symbol","chr","start","end","strand","biotype","description"
"177","ENSG00000091262",53.4209603979305,-1.22792873350454,0.351770604783011,-3.49070876533867,0.000481741076380662,0.00581815677973295,105369239,"ABCC6","16",16148928,16223522,-1,"protein_coding","ATP-binding cassette, sub-family C (CFTR/MRP), member 6 [Source:HGNC Symbol;Acc:HGNC:57]"
"178","ENSG00000091262",53.4209603979305,-1.22792873350454,0.351770604783011,-3.49070876533867,0.000481741076380662,0.00581815677973295,368,"ABCC6","16",16148928,16223522,-1,"protein_coding","ATP-binding cassette, sub-family C (CFTR/MRP), member 6 [Source:HGNC Symbol;Acc:HGNC:57]"
"436","ENSG00000118729",12.5317994565874,-4.73200035574026,1.35574002584381,-3.49034495223012,0.000482397440312861,0.00582144162034922,845,"CASQ2","1",115700007,115768781,-1,"protein_coding","calsequestrin 2 (cardiac muscle) [Source:HGNC Symbol;Acc:HGNC:1513]"
"59","ENSG00000055163",281.201391195112,-0.816686645360945,0.23401042473256,-3.48995839093194,0.000483095758674461,0.00582522712191458,26999,"CYFIP2","5",157266079,157395595,1,"protein_coding","cytoplasmic FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:13760]"
"1365","ENSG00000213064",1913.44187701361,0.760668555228914,0.218035487417668,3.48873738049705,0.000485307696616341,0.00584724348866705,375035,"SFT2D2","1",168225938,168253025,1,"protein_coding","SFT2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25140]"
"466","ENSG00000122971",530.0002419275,0.983022237620261,0.281905242478984,3.48706618215355,0.000488350492367078,0.00587922750945897,35,"ACADS","12",120725735,120740008,1,"protein_coding","acyl-CoA dehydrogenase, C-2 to C-3 short chain [Source:HGNC Symbol;Acc:HGNC:90]"
"1287","ENSG00000196526",2134.94123998317,-0.578238777822381,0.165931167449478,-3.48481112204818,0.000492484547398236,0.00592428790337274,60312,"AFAP1","4",7758714,7939926,-1,"protein_coding","actin filament associated protein 1 [Source:HGNC Symbol;Acc:HGNC:24017]"
"787","ENSG00000150768",471.906702227555,0.440748324650575,0.126511192010067,3.48386824634063,0.000494222715965218,0.00594047859785176,1737,"DLAT","11",112024814,112064390,1,"protein_coding","dihydrolipoamide S-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:2896]"
"327","ENSG00000108828",12520.6531965197,-0.592134447651103,0.170034048053597,-3.48244633606826,0.000496854794196932,0.00596265123463751,10493,"VAT1","17",43014605,43025123,-1,"protein_coding","vesicle amine transport 1 [Source:HGNC Symbol;Acc:HGNC:16919]"
"1320","ENSG00000198176",1763.76682733252,0.358156843952923,0.102840082436676,3.48265807909535,0.000496462013115904,0.00596265123463751,7027,"TFDP1","13",113584721,113641470,1,"protein_coding","transcription factor Dp-1 [Source:HGNC Symbol;Acc:HGNC:11749]"
"252","ENSG00000102580",2156.88679159265,0.421759373171749,0.121159584902159,3.48102358977489,0.000499501497163049,0.00598966759662262,5611,"DNAJC3","13",95677139,95794989,1,"protein_coding","DnaJ (Hsp40) homolog, subfamily C, member 3 [Source:HGNC Symbol;Acc:HGNC:9439]"
"5","ENSG00000004487",1255.80031118487,-0.334106853788423,0.0960056309063567,-3.48007560217284,0.00050127230835595,0.00600614644782505,23028,"KDM1A","1",23019448,23083689,1,"protein_coding","lysine (K)-specific demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079]"
"797","ENSG00000151893",1119.6902418642,0.67459938445591,0.193911631930642,3.47890107333633,0.000503474409776116,0.00602776279530378,143384,"CACUL1","10",118674167,118755249,-1,"protein_coding","CDK2-associated, cullin domain 1 [Source:HGNC Symbol;Acc:HGNC:23727]"
"107","ENSG00000072571",40.4580992508944,1.31137159752675,0.377005938319906,3.4783844609206,0.000504445849490824,0.00603462274134165,3161,"HMMR","5",163460203,163491945,1,"protein_coding","hyaluronan-mediated motility receptor (RHAMM) [Source:HGNC Symbol;Acc:HGNC:5012]"
"375","ENSG00000113441",1341.48732146486,0.564700219351547,0.162519290404555,3.47466579472415,0.000511490171379995,0.00611406365078928,4012,"LNPEP","5",96935394,97037515,1,"protein_coding","leucyl/cystinyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:6656]"
"56","ENSG00000054277",398.815306592801,0.718791971303969,0.206925503667323,3.4736751080214,0.000513382252375666,0.00613112358726236,23596,"OPN3","1",241590102,241677376,-1,"protein_coding","opsin 3 [Source:HGNC Symbol;Acc:HGNC:14007]"
"612","ENSG00000136068",2104.26331534807,0.497890122854027,0.143339814734475,3.47349495167359,0.000513727027549418,0.00613112358726236,2317,"FLNB","3",58008400,58172251,1,"protein_coding","filamin B, beta [Source:HGNC Symbol;Acc:HGNC:3755]"
"640","ENSG00000137821",269.541909666162,-0.612428402953733,0.176421800527421,-3.47138732924644,0.000517776565289659,0.00617458746559991,54839,"LRRC49","15",70853239,71053657,1,"protein_coding","leucine rich repeat containing 49 [Source:HGNC Symbol;Acc:HGNC:25965]"
"844","ENSG00000157107",877.208429253503,0.486059747212245,0.140091084187977,3.46959801210505,0.000521237849824038,0.006210973434764,115548,"FCHO2","5",72955981,73090522,1,"protein_coding","FCH domain only 2 [Source:HGNC Symbol;Acc:HGNC:25180]"
"380","ENSG00000113597",281.56433324799,-0.491439633764928,0.141675447703851,-3.46877064254775,0.000522845607521527,0.00622523327508925,80006,"TRAPPC13","5",65624716,65666233,1,"protein_coding","trafficking protein particle complex 13 [Source:HGNC Symbol;Acc:HGNC:25828]"
"336","ENSG00000109674",49.0167958372032,-1.39526855319266,0.402322116593186,-3.46803840914245,0.000524272349116163,0.00623071306400933,55247,"NEIL3","4",177309836,177362943,1,"protein_coding","nei-like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573]"
"614","ENSG00000136156",15187.053388374,0.485800553353659,0.140077423179726,3.46808602218755,0.000524179465902044,0.00623071306400933,9445,"ITM2B","13",48233158,48270357,1,"protein_coding","integral membrane protein 2B [Source:HGNC Symbol;Acc:HGNC:6174]"
"1231","ENSG00000185480",184.951458109104,-0.713974440746658,0.205880846892515,-3.46790122307689,0.000524540056560707,0.00623071306400933,55010,"PARPBP","12",102120185,102197520,1,"protein_coding","PARP1 binding protein [Source:HGNC Symbol;Acc:HGNC:26074]"
"58","ENSG00000054965",1799.69956913152,-0.363658663417075,0.104879706583883,-3.46738826091415,0.000525542189658029,0.00623772450029063,23201,"FAM168A","11",73400487,73598189,-1,"protein_coding","family with sequence similarity 168, member A [Source:HGNC Symbol;Acc:HGNC:28999]"
"1390","ENSG00000230685",272.458954673751,-0.706963809962717,0.204005225666238,-3.46542010212691,0.000529403803575585,0.00627863790536588,1192,"CLIC1","CHR_HSCHR6_MHC_COX_CTG1",31717988,31727162,-1,"protein_coding","chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]"
"1033","ENSG00000168811",40.2549537459119,-1.94230724469623,0.56068753436882,-3.46415271543843,0.000531904450050612,0.00630077731100474,3592,"IL12A","3",159988750,159996019,1,"protein_coding","interleukin 12A [Source:HGNC Symbol;Acc:HGNC:5969]"
"1318","ENSG00000197943",58.922436032169,1.80727025666429,0.521721379347913,3.46405251577606,0.000532102620057779,0.00630077731100474,5336,"PLCG2","16",81739097,81962693,1,"protein_coding","phospholipase C, gamma 2 (phosphatidylinositol-specific) [Source:HGNC Symbol;Acc:HGNC:9066]"
"81","ENSG00000067177",500.370533720129,0.896341367356667,0.258847338739404,3.46281855444944,0.000534548735802455,0.00631985995607196,5255,"PHKA1","X",72578814,72714319,-1,"protein_coding","phosphorylase kinase, alpha 1 (muscle) [Source:HGNC Symbol;Acc:HGNC:8925]"
"1150","ENSG00000177409",828.242849901093,-0.586805172269728,0.169455221225322,-3.46289224980246,0.000534402353764066,0.00631985995607196,219285,"SAMD9L","7",93130055,93148369,-1,"protein_coding","sterile alpha motif domain containing 9-like [Source:HGNC Symbol;Acc:HGNC:1349]"
"583","ENSG00000134333",13722.6628941095,0.879986553879566,0.254188017738975,3.46195136067831,0.000536274062879519,0.00633531254470384,3939,"LDHA","11",18394388,18408425,1,"protein_coding","lactate dehydrogenase A [Source:HGNC Symbol;Acc:HGNC:6535]"
"1081","ENSG00000171509",36.8453134295342,-1.76199911472652,0.509251967486469,-3.45997507564531,0.000540225389400254,0.00637701755453378,59350,"RXFP1","4",158315311,158653372,1,"protein_coding","relaxin/insulin-like family peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:19718]"
"111","ENSG00000073169",481.209781646981,0.52864467448819,0.152808904371607,3.45951485394207,0.000541149428835319,0.00637798295697347,83642,"SELO","22",50200979,50217616,1,"protein_coding","selenoprotein O [Source:EntrezGene;Acc:83642]"
"1250","ENSG00000187134",12808.2930220562,0.991943825984556,0.286718418601273,3.45964459075791,0.000540888792545147,0.00637798295697347,1645,"AKR1C1","10",4963253,5107522,1,"protein_coding","aldo-keto reductase family 1, member C1 [Source:HGNC Symbol;Acc:HGNC:384]"
"958","ENSG00000164920",4636.99445582527,-0.744488183535871,0.215306055563447,-3.4578134906033,0.000544578248956025,0.00641340402833515,116039,"OSR2","8",98944403,98952104,1,"protein_coding","odd-skipped related transciption factor 2 [Source:HGNC Symbol;Acc:HGNC:15830]"
"979","ENSG00000166037",829.312771116244,-0.373421493773978,0.108000769837421,-3.45758177776054,0.000545046791236664,0.00641393446253246,9702,"CEP57","11",95789965,95832693,1,"protein_coding","centrosomal protein 57kDa [Source:HGNC Symbol;Acc:HGNC:30794]"
"1004","ENSG00000167114",398.832555658138,0.470899936416343,0.136231082065494,3.45662626528912,0.000546982885683119,0.00643172034446493,10999,"SLC27A4","9",128340646,128361470,1,"protein_coding","solute carrier family 27 (fatty acid transporter), member 4 [Source:HGNC Symbol;Acc:HGNC:10998]"
"1040","ENSG00000169085",48.8452176303761,1.44590086334953,0.418392783546436,3.45584560778891,0.000548569435947945,0.00644537168924098,254778,"C8orf46","8",66460003,66518524,1,"protein_coding","chromosome 8 open reading frame 46 [Source:HGNC Symbol;Acc:HGNC:28498]"
"625","ENSG00000136783",285.695977112012,0.524116298624443,0.151681690528557,3.45536957557688,0.000549538991371376,0.0064473158931988,25934,"NIPSNAP3A","9",104747688,104760122,1,"protein_coding","nipsnap homolog 3A (C. elegans) [Source:HGNC Symbol;Acc:HGNC:23619]"
"778","ENSG00000149403",48.1633674278063,-2.25954478652211,0.653943040102089,-3.4552623821325,0.000549757536988835,0.0064473158931988,2900,"GRIK4","11",120511759,120988904,1,"protein_coding","glutamate receptor, ionotropic, kainate 4 [Source:HGNC Symbol;Acc:HGNC:4582]"
"862","ENSG00000158552",359.099205694015,-0.430153163871165,0.124496680755323,-3.45513760898217,0.000550012026016035,0.0064473158931988,130617,"ZFAND2B","2",219195237,219209651,1,"protein_coding","zinc finger, AN1-type domain 2B [Source:HGNC Symbol;Acc:HGNC:25206]"
"1215","ENSG00000184205",759.278060504158,-0.652458671572469,0.188877625856801,-3.45439894541631,0.000551520863585398,0.00646000269064257,64061,"TSPYL2","X",53082367,53088540,1,"protein_coding","TSPY-like 2 [Source:HGNC Symbol;Acc:HGNC:24358]"
"498","ENSG00000126214",2546.62685023745,0.290977251571759,0.0842423573467727,3.45404925427228,0.000552236507155094,0.00646338632215139,3831,"KLC1","14",103561896,103714249,1,"protein_coding","kinesin light chain 1 [Source:HGNC Symbol;Acc:HGNC:6387]"
"1182","ENSG00000181472",571.952946111848,-0.577066095632133,0.16712200755809,-3.4529629225017,0.000554465208334392,0.00648445990750916,57621,"ZBTB2","6",151364117,151391548,-1,"protein_coding","zinc finger and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:20868]"
"1084","ENSG00000171608",404.901199995409,0.72319038945842,0.209514612123112,3.45174201517491,0.000556980000375631,0.00650884421735258,5293,"PIK3CD","1",9651732,9729114,1,"protein_coding","phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit delta [Source:HGNC Symbol;Acc:HGNC:8977]"
"1368","ENSG00000213190",185.693211714573,-0.782414912233499,0.226744901993639,-3.4506394867279,0.000559260083292859,0.00653045024014676,10962,"MLLT11","1",151057758,151068497,1,"protein_coding","myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11 [Source:HGNC Symbol;Acc:HGNC:16997]"
"219","ENSG00000100485",939.575766528231,0.54470804555096,0.157951102951168,3.44858652692891,0.000563528886242482,0.00656436832924543,6655,"SOS2","14",50117120,50231558,-1,"protein_coding","son of sevenless homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:11188]"
"330","ENSG00000108861",2140.53602424678,0.504109192441696,0.146186002890553,3.44840944053389,0.000563898527325738,0.00656436832924543,1845,"DUSP3","17",43766121,43778988,-1,"protein_coding","dual specificity phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3069]"
"1123","ENSG00000173915",651.251876321884,0.364161486600716,0.105597963323892,3.44856543760936,0.000563572895169644,0.00656436832924543,84833,"USMG5","10",103389041,103396466,-1,"protein_coding","up-regulated during skeletal muscle growth 5 homolog (mouse) [Source:HGNC Symbol;Acc:HGNC:30889]"
"1176","ENSG00000180917",361.376785511499,-0.5180498591464,0.150226204987324,-3.44846532727171,0.000563781847828507,0.00656436832924543,55783,"CMTR2","16",71281389,71289715,-1,"protein_coding","cap methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:25635]"
"62","ENSG00000059758",827.556023443557,-0.461763999837197,0.1339163188055,-3.44815332407593,0.000564433531187592,0.00656554979250083,5128,"CDK17","12",96278261,96400560,-1,"protein_coding","cyclin-dependent kinase 17 [Source:HGNC Symbol;Acc:HGNC:8750]"
"1406","ENSG00000244405",529.872728580007,0.679349952606419,0.197031572182195,3.44792433558935,0.000564912267423217,0.00656607543371038,2119,"ETV5","3",186046308,186110318,-1,"protein_coding","ets variant 5 [Source:HGNC Symbol;Acc:HGNC:3494]"
"1177","ENSG00000180957",1134.41233389616,0.300420222605582,0.0871693260991902,3.44639836109015,0.000568112224906849,0.00659820525016429,23760,"PITPNB","22",27851669,27920134,-1,"protein_coding","phosphatidylinositol transfer protein, beta [Source:HGNC Symbol;Acc:HGNC:9002]"
"1106","ENSG00000172935",3142.67174578307,0.553925658850396,0.160773382712144,3.44538162664755,0.000570253671190796,0.00661800141776598,116535,"MRGPRF","11",69004395,69013409,-1,"protein_coding","MAS-related GPR, member F [Source:HGNC Symbol;Acc:HGNC:24828]"
"755","ENSG00000147274",2952.1980292498,-0.503998743088135,0.146323710803328,-3.44440925070275,0.00057230871936058,0.00663676535583154,27316,"RBMX","X",136848004,136880764,-1,"protein_coding","RNA binding motif protein, X-linked [Source:HGNC Symbol;Acc:HGNC:9910]"
"1362","ENSG00000206561",42.1715802488446,-1.2590099266601,0.365678001900327,-3.44294685520424,0.000575412377532777,0.00666255386676904,8292,"COLQ","3",15450133,15521751,-1,"protein_coding","collagen-like tail subunit (single strand of homotrimer) of asymmetric acetylcholinesterase [Source:HGNC Symbol;Acc:HGNC:2226]"
"1413","ENSG00000254986",763.816319691778,0.460950662937484,0.133880471411882,3.44300149287175,0.000575296138131064,0.00666255386676904,10072,"DPP3","11",66480013,66509657,1,"protein_coding","dipeptidyl-peptidase 3 [Source:HGNC Symbol;Acc:HGNC:3008]"
"353","ENSG00000110906",2898.3850727769,0.441605696965701,0.12830513238273,3.44183968922151,0.00057777254444473,0.00668477095921729,83892,"KCTD10","12",109448656,109477544,-1,"protein_coding","potassium channel tetramerization domain containing 10 [Source:HGNC Symbol;Acc:HGNC:23236]"
"408","ENSG00000116016",22509.898342572,-0.674675654528454,0.196057066526685,-3.44122079596975,0.000579095775374719,0.00669496604431307,2034,"EPAS1","2",46293667,46386703,1,"protein_coding","endothelial PAS domain protein 1 [Source:HGNC Symbol;Acc:HGNC:3374]"
"25","ENSG00000019186",13.9194911038103,-3.87296823529636,1.12556249232856,-3.44091799584044,0.000579744207687103,0.00669735013380715,1591,"CYP24A1","20",54153449,54173973,-1,"protein_coding","cytochrome P450, family 24, subfamily A, polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:2602]"
"232","ENSG00000101255",287.952541212551,-1.05198500667261,0.305890171966111,-3.43909384178958,0.000583664873201385,0.0067375034334108,57761,"TRIB3","20",362835,397559,1,"protein_coding","tribbles pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:16228]"
"1199","ENSG00000182957",773.684237969596,-0.591866682140584,0.172144351056029,-3.43819985093758,0.00058559533352336,0.00675463924311598,221178,"SPATA13","13",23979805,24307074,1,"protein_coding","spermatogenesis associated 13 [Source:HGNC Symbol;Acc:HGNC:23222]"
"6","ENSG00000004700",1510.20849871797,0.409553180074466,0.119140299944411,3.43757049684747,0.000586957907622997,0.00676005894368843,5965,"RECQL","12",21468911,21501669,-1,"protein_coding","RecQ helicase-like [Source:HGNC Symbol;Acc:HGNC:9948]"
"1312","ENSG00000197702",5727.43853424502,0.440926521200471,0.128261048616668,3.43772740014205,0.000586617930459765,0.00676005894368843,55742,"PARVA","11",12377185,12530801,1,"protein_coding","parvin, alpha [Source:HGNC Symbol;Acc:HGNC:14652]"
"1138","ENSG00000175928",12.8628543912296,-2.38490421612697,0.693826699182344,-3.43731974992821,0.000587501605438978,0.00676117919025328,57633,"LRRN1","3",3799437,3847703,1,"protein_coding","leucine rich repeat neuronal 1 [Source:HGNC Symbol;Acc:HGNC:20980]"
"298","ENSG00000105989",317.4541742328,-2.9841082231972,0.868534646283783,-3.43579641406979,0.000590814763461562,0.00679414547655684,7472,"WNT2","7",117276631,117323289,-1,"protein_coding","wingless-type MMTV integration site family member 2 [Source:HGNC Symbol;Acc:HGNC:12780]"
"1375","ENSG00000213853",1368.23002424322,0.563934498120485,0.164204453991117,3.43434349320995,0.000593990971356764,0.00682548805857223,2013,"EMP2","16",10528422,10580698,-1,"protein_coding","epithelial membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3334]"
"172","ENSG00000090238",990.248180404083,0.423108325583875,0.123232302822894,3.43342058771678,0.000596016767812604,0.00684357388060795,83719,"YPEL3","16",30092314,30096915,-1,"protein_coding","yippee-like 3 [Source:HGNC Symbol;Acc:HGNC:18327]"
